"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Not Bad for a mix tape, shout out to @sonnydigital &amp; Chris brown Ì†ΩÌ¥•Ì†ΩÌ¥•Ì†ΩÌ¥•Ì†æÌ¥î we lit. #EFFENVODKA https://t.co/VaFKN93G7e https://t.co/VgJvNlSACE",FALSE,681,NA,2016-10-25 21:31:13,FALSE,NA,"791029371666624512",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",316,FALSE,FALSE,NA,NA
"Happy birthday Sahar Ì†ºÌæàÌ†ºÌæâÌ†ºÌæäÌ†ºÌæÅÌ†ºÌæàwishing you many more. #EFFENVODKA https://t.co/vNkWPxHBSX https://t.co/JiaAz6tD1m",FALSE,584,NA,2016-10-25 17:26:59,FALSE,NA,"790967909501792256",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",100,FALSE,FALSE,NA,NA
"We so big it don't make since, DC stand up  the boy @youngtoon_  is officially with the EM‚Ä¶ https://t.co/lKUBJq3SGI https://t.co/PoscF7RU0e",FALSE,428,NA,2016-10-23 23:53:23,FALSE,NA,"790340372673200128",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",89,FALSE,FALSE,NA,NA
"OPERA tonight D.C it's gonna be real Ì†ΩÌ¥• #EFFENVODKA https://t.co/ie7sRuXaNj https://t.co/lxxkGx5yG3",FALSE,410,NA,2016-10-22 20:41:46,FALSE,NA,"789929762869346304",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",99,FALSE,FALSE,NA,NA
"DC it's Lit tomorrow #EFFENVODKA don't Miss it https://t.co/ZYNtq7neIm https://t.co/7aJgtOZUQr",FALSE,355,NA,2016-10-21 16:20:40,FALSE,NA,"789501666542379008",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",78,FALSE,FALSE,NA,NA
"HYATTSVILLE MD Saturday 3pm don't miss it. the #EFFENVODKA take over https://t.co/jZWSANJMKk https://t.co/gCNN5kYFV9",FALSE,334,NA,2016-10-21 00:02:11,FALSE,NA,"789255425828982785",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",90,FALSE,FALSE,NA,NA
"I liked a @YouTube video from @thisis50 https://t.co/ZQgt6pA96a Phresher on Success of 'Wait A Minute'; 50 Cent Co-Sign; Coming Up",FALSE,242,NA,2016-10-20 23:02:01,FALSE,NA,"789240282097315840",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","50cent",70,FALSE,FALSE,NA,NA
"I liked a @YouTube video https://t.co/2QeXA5G9iJ Rotimi - Hit Em (Viral Dance Video)",FALSE,195,NA,2016-10-20 18:37:33,FALSE,NA,"789173726495449089",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","50cent",53,FALSE,FALSE,NA,NA
"Damn you should have said something before you let your house get four closed. You know ho‚Ä¶ https://t.co/UoZy6FMrZG https://t.co/v4G2Gkb2zp",FALSE,370,NA,2016-10-19 22:09:20,FALSE,NA,"788864638771404800",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",81,FALSE,FALSE,NA,NA
"My little guy is ready for halloween. Ì†ΩÌ∏Ü#FRIGO https://t.co/sFK2toNBlF https://t.co/N9sFiXZ5Ep",FALSE,517,NA,2016-10-19 21:44:07,FALSE,NA,"788858289912160256",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","50cent",80,FALSE,FALSE,NA,NA
