"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Lookn fwd to joining my folks @FirstTake 10:55am 2mrrw on ESPN2. Tweet questions for me to answer wit #SnoopTake.",FALSE,463,NA,2016-11-23 02:54:38,FALSE,NA,"801257624066891776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SnoopDogg",81,FALSE,FALSE,NA,NA
"#puffpuffpasstuesdays New #GGN Thanksgiving Special  ‚ú® Ì†æÌ∂É w @DAZDILLINGER @slinkjohnson @ChristinaMilian  n more‚Ä¶ https://t.co/sQXqXCSKhD",FALSE,330,NA,2016-11-22 23:13:39,TRUE,NA,"801202010875785216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SnoopDogg",69,FALSE,FALSE,NA,NA
"30 years of it homies since. Jr high. https://t.co/BptaWQokgH https://t.co/BVZJNJEaqC",FALSE,1067,NA,2016-11-22 23:05:32,FALSE,NA,"801199967184584704",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",130,FALSE,FALSE,NA,NA
"World war 2 vet Ì†ºÌ∑∫Ì†ºÌ∑∏ https://t.co/Nmtu2yLLb7 https://t.co/eLzT96Njqf",FALSE,2061,NA,2016-11-22 06:39:54,FALSE,NA,"800951923419582464",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",326,FALSE,FALSE,NA,NA
"Prayers go out to the broken hearted and misunderstood  hopefully time and  love heals ya ‚Ä¶ https://t.co/QDUOSzguIU https://t.co/u82r38q8ge",FALSE,2595,NA,2016-11-22 06:28:11,FALSE,NA,"800948976807739392",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",653,FALSE,FALSE,NA,NA
"Damn @MarthaStewart aint playin Ì†ΩÌ±Ä #MarthaAndSnoop",FALSE,654,NA,2016-11-22 06:24:34,FALSE,NA,"800948064852709376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SnoopDogg",134,FALSE,FALSE,NA,NA
"My pplz @NayaRivera n @2chainz rolln in n style #MarthaAndSnoop",FALSE,419,NA,2016-11-22 06:05:29,FALSE,NA,"800943262798254080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SnoopDogg",82,FALSE,FALSE,NA,NA
"Tell em @MarthaStewart ! Ì†ΩÌ∏Ç #MarthaAndSnoop",FALSE,348,NA,2016-11-22 06:02:00,FALSE,NA,"800942388973735936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SnoopDogg",70,FALSE,FALSE,NA,NA
"https://t.co/lA9hVcoPcy https://t.co/b8XZEf3eSb",FALSE,504,NA,2016-11-22 05:23:15,FALSE,NA,"800932634918535168",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",73,FALSE,FALSE,NA,NA
"Rebel wit a Dogg. Pitch perfect https://t.co/LyCLpRt5hc https://t.co/956Sdd220S",FALSE,1164,NA,2016-11-22 04:08:01,FALSE,NA,"800913702065229824",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",158,FALSE,FALSE,NA,NA
"Chef https://t.co/FVXjBt9UtP https://t.co/nvUOxVIg2f",FALSE,1034,NA,2016-11-22 04:06:07,FALSE,NA,"800913225432739840",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",261,FALSE,FALSE,NA,NA
"Bout to show yall how to make that blazed turkey Ì†æÌ∂É Ì†ΩÌ¥•Ì†ΩÌ≤® #MarthaAndSnoop",FALSE,1165,NA,2016-11-22 03:07:47,FALSE,NA,"800898545737814016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SnoopDogg",330,FALSE,FALSE,NA,NA
"These balls be gettn us turnt. Ì†ΩÌ±Ä Pause. @MarthaStewart #MarthaAndSnoop",FALSE,388,NA,2016-11-22 03:04:22,FALSE,NA,"800897684466847744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SnoopDogg",97,FALSE,FALSE,NA,NA
"https://t.co/CChUWzRTPG https://t.co/gnYmIQ6xZC",FALSE,475,NA,2016-11-22 00:12:38,FALSE,NA,"800854466891284480",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",78,FALSE,FALSE,NA,NA
"Ì†æÌ∂É turkey giveaway n #Inglewood Ì†ΩÌ±äÌ†ºÌøæÌ†ΩÌπèÌ†ºÌøæ wit mayor James Butts https://t.co/whuECC4kQq https://t.co/gBLB515Zbf",FALSE,591,NA,2016-11-21 20:09:23,FALSE,NA,"800793250089095168",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",120,FALSE,FALSE,NA,NA
"if u cant handle the heat get out the kitchen !! #MarthaAndSnoop season 2 picced up !! Ì†ºÌæä ‚ú® Ì†ΩÌ±èÌ†ºÌøæ",FALSE,1736,NA,2016-11-21 19:34:04,FALSE,NA,"800784362757230592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SnoopDogg",383,FALSE,FALSE,NA,NA
"fo shizzle @MarthaStewart Ì†ΩÌπèÌ†ºÌøæ  It came true! #MarthaAndSnoop https://t.co/SRcDC5qAxz",FALSE,457,"MarthaStewart",2016-11-21 19:24:18,FALSE,"800781244422295552","800781904093974528","21324258","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SnoopDogg",127,FALSE,FALSE,NA,NA
"Im thankful for #MarthaAndSnoop. u made me step up my cooking game @MarthaStewart",FALSE,718,"MarthaStewart",2016-11-21 19:10:13,FALSE,"800776882119581696","800778359818973184","21324258","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SnoopDogg",142,FALSE,FALSE,NA,NA
".@marthastewart u ready for our #Thanksgiving potluck dinner party tonite ??",FALSE,1238,NA,2016-11-21 19:00:10,FALSE,NA,"800775829546377216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SnoopDogg",294,FALSE,FALSE,NA,NA
"#mondaymotivation https://t.co/ygGqfDNRha",FALSE,404,NA,2016-11-21 18:38:25,FALSE,NA,"800770359620300800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SnoopDogg",117,FALSE,FALSE,NA,NA
"https://t.co/Ywt2Cavg9B https://t.co/tqsiR2PIw2",FALSE,471,NA,2016-11-21 15:58:45,FALSE,NA,"800730176229404672",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",556,FALSE,FALSE,NA,NA
"https://t.co/ZZ6Ufg6f3Q https://t.co/8krM4xET5C",FALSE,563,NA,2016-11-21 03:26:42,FALSE,NA,"800540915601383424",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",90,FALSE,FALSE,NA,NA
"@rams https://t.co/9hvRLgBxW1 https://t.co/nMJGNXnWJo",FALSE,76,"rams",2016-11-21 01:18:49,FALSE,NA,"800508735303090176","10528","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",19,FALSE,FALSE,NA,NA
"https://t.co/a7cG823YwD https://t.co/lzGKn4LbJL",FALSE,695,NA,2016-11-21 00:57:37,FALSE,NA,"800503398416187393",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",121,FALSE,FALSE,NA,NA
"https://t.co/WvJL6Yk24i https://t.co/f3MX6Exqwi",FALSE,1103,NA,2016-11-21 00:57:17,FALSE,NA,"800503315515736064",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",198,FALSE,FALSE,NA,NA
"Ì†ºÌΩÅ @MERRYJANE  got the info
https://t.co/e9Vc7fbwpJ",FALSE,464,NA,2016-11-20 20:10:15,FALSE,NA,"800431080331505668",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SnoopDogg",136,FALSE,FALSE,NA,NA
"@yungzekelbc  L. B. C. Es. https://t.co/3RAPfePQQy https://t.co/3rVanMPRbQ",FALSE,175,NA,2016-11-20 18:14:12,FALSE,NA,"800401874369335296",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",30,FALSE,FALSE,NA,NA
"G https://t.co/RLOrfIQFtg https://t.co/a56jw1Ya9o",FALSE,571,NA,2016-11-20 16:58:55,FALSE,NA,"800382931587907584",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",121,FALSE,FALSE,NA,NA
"https://t.co/BSOBDJQwdT https://t.co/H5Ff6Y5GuP",FALSE,632,NA,2016-11-20 16:54:36,FALSE,NA,"800381845179338752",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",122,FALSE,FALSE,NA,NA
"https://t.co/iCclU8ZUUI https://t.co/9HJdFIvpbw",FALSE,369,NA,2016-11-20 16:24:22,FALSE,NA,"800374233398386690",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",76,FALSE,FALSE,NA,NA
"Why u tryna ruin my dish @rickyrozay #MarthaAndSnoop",FALSE,318,NA,2016-11-15 03:13:51,FALSE,NA,"798363355375288321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SnoopDogg",66,FALSE,FALSE,NA,NA
"Them lobsters scary as hell #MarthaAndSnoop",FALSE,880,NA,2016-11-15 03:07:23,FALSE,NA,"798361726173343745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SnoopDogg",300,FALSE,FALSE,NA,NA
".@rickyrozay be maccn hard on @MarthaStewart #MarthaAndSnoop",FALSE,300,NA,2016-11-15 03:06:48,FALSE,NA,"798361583332114432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SnoopDogg",110,FALSE,FALSE,NA,NA
"Gettn my drink on wit @MarthaStewart Ì†ºÌΩ∏ #MarthaAndSnoop",FALSE,912,NA,2016-11-15 03:03:29,FALSE,NA,"798360746782388224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SnoopDogg",244,FALSE,FALSE,NA,NA
"boss ornament freestylin. Watch me make wit @busyphilipps25 &amp; @michaelsstores https://t.co/OE2apS9EVv‚Ä¶ https://t.co/VeboFFSnKX",FALSE,552,NA,2016-11-15 00:58:49,TRUE,NA,"798329373111697408",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","SnoopDogg",151,FALSE,FALSE,NA,NA
"What we makn tonite @MarthaStewart ?? https://t.co/jMaXeeU4Mr",FALSE,562,NA,2016-11-15 00:38:21,FALSE,NA,"798324220941864960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SnoopDogg",142,FALSE,FALSE,NA,NA
"This @Febreze_Fresh #12Stinks Holiday remix vid w @RealDougEFresh &amp; @itsdougthepug is as hot as me &amp; Martha! https://t.co/olz2hq8eEL #ad",FALSE,159,NA,2016-11-14 21:58:02,FALSE,NA,"798283879773671424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SnoopDogg",28,FALSE,FALSE,NA,NA
"U hungry ?? @rickyrozay n @theashleygraham comn to cook wit @MarthaStewart n me TONITE 10pm ET. @VH1 #MarthaAndSnoop https://t.co/2k7dN4pJqk",FALSE,754,NA,2016-11-14 21:18:03,FALSE,NA,"798273816308744192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SnoopDogg",230,FALSE,FALSE,NA,NA
"https://t.co/7fjZ9seBnv https://t.co/fdHpnyvZ8r",FALSE,931,NA,2016-11-14 17:12:09,FALSE,NA,"798211933715529728",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",213,FALSE,FALSE,NA,NA
"https://t.co/dRe5HtckFD https://t.co/YeYoILFf2Z",FALSE,841,NA,2016-11-14 10:18:51,FALSE,NA,"798107923008393216",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",175,FALSE,FALSE,NA,NA
"https://t.co/shfqczKqfU https://t.co/raAoCgjhO8",FALSE,494,NA,2016-11-13 22:50:05,FALSE,NA,"797934590174203904",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",88,FALSE,FALSE,NA,NA
"Ì†ºÌøàÌ†ºÌΩÅ
https://t.co/GalgRrrR7D",FALSE,777,NA,2016-11-13 20:10:12,FALSE,NA,"797894353532420098",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SnoopDogg",240,FALSE,FALSE,NA,NA
"20 yrs. Doggfather. Ì†ΩÌπåÌ†ºÌøæ‚ú®Ì†ΩÌ¥ä samples mix: https://t.co/tEOPUHO4LJ  !! #doggfather20 https://t.co/1E8o5ukKkg",FALSE,805,NA,2016-11-13 18:03:42,FALSE,NA,"797862519540854784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SnoopDogg",264,FALSE,FALSE,NA,NA
"https://t.co/6UK1mpZtB9 https://t.co/CnZaYS9cWf",FALSE,1366,NA,2016-11-13 14:31:53,FALSE,NA,"797809213888221185",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",648,FALSE,FALSE,NA,NA
"https://t.co/JF9i0lJtNc https://t.co/uQ5wLbqPVt",FALSE,562,NA,2016-11-13 13:16:13,FALSE,NA,"797790169902514176",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",108,FALSE,FALSE,NA,NA
"https://t.co/UT8Xuhf2J7 https://t.co/sl7309Zx0f",FALSE,744,NA,2016-11-13 13:11:04,FALSE,NA,"797788874315563008",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",492,FALSE,FALSE,NA,NA
"https://t.co/7Un32wfcJG https://t.co/NzzXf637bJ",FALSE,1041,NA,2016-11-13 13:09:39,FALSE,NA,"797788518579847168",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",197,FALSE,FALSE,NA,NA
"https://t.co/Y3IdqAphmx https://t.co/7urJbPF9dY",FALSE,522,NA,2016-11-13 12:38:52,FALSE,NA,"797780771335536640",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",94,FALSE,FALSE,NA,NA
"Keep roccn Ì†ΩÌπåÌ†ºÌøæ Ì†ºÌΩ∏ ‚ú®  @tanquerayusa #tanqlaidback https://t.co/ocrDIm9Ljs https://t.co/dEN4BNEtiA",FALSE,521,NA,2016-11-13 02:31:57,FALSE,NA,"797628036233494529",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",90,FALSE,FALSE,NA,NA
"https://t.co/EEzEaShoHk https://t.co/Goj1D3Hasp",FALSE,2545,NA,2016-11-13 02:11:41,FALSE,NA,"797622935737561088",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",1112,FALSE,FALSE,NA,NA
"20 yrs. today. ‚ú® Who got this ?? #thadoggfather https://t.co/Fb2qHQPRal https://t.co/1o4VASFf4t",FALSE,1779,NA,2016-11-13 00:55:02,FALSE,NA,"797603645839867908",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",437,FALSE,FALSE,NA,NA
"https://t.co/5ODp6JTiCd https://t.co/nkGJCOfSHU",FALSE,1258,NA,2016-11-12 23:14:17,FALSE,NA,"797578290311655424",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",355,FALSE,FALSE,NA,NA
"https://t.co/G16yDiCf1P https://t.co/mPKwZacoZL",FALSE,162,NA,2016-11-12 22:31:40,FALSE,NA,"797567568013918208",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",29,FALSE,FALSE,NA,NA
"weeknd blaze Ì†ºÌΩÅ ‚ú® Ì†ΩÌ±åÌ†ºÌøæ Limited edition #PhilFrost x @BurtonSnowboard x @GPen. Elite. get it https://t.co/PT9TTkqV9S https://t.co/mne7EzFcAr",FALSE,528,NA,2016-11-12 21:06:45,FALSE,NA,"797546195623124993",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SnoopDogg",112,FALSE,FALSE,NA,NA
"Ì†ºÌΩÅ 2016
https://t.co/Z8UZ8fWxQO",FALSE,1398,NA,2016-11-12 20:05:11,FALSE,NA,"797530700614287361",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SnoopDogg",377,FALSE,FALSE,NA,NA
"https://t.co/FstUIUreUk https://t.co/C0PmdtW2ve",FALSE,1040,NA,2016-11-12 11:36:13,FALSE,NA,"797402617337040896",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",322,FALSE,FALSE,NA,NA
"https://t.co/UeuzXqJvDm https://t.co/HCDC08tKTr",FALSE,282,NA,2016-11-12 11:36:11,FALSE,NA,"797402610345082880",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",60,FALSE,FALSE,NA,NA
"https://t.co/epsOtOgayw https://t.co/XhNn78RKLE",FALSE,990,NA,2016-11-12 04:49:21,FALSE,NA,"797300223752212480",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",297,FALSE,FALSE,NA,NA
"Dope art ‚ú® @dhannydix Ì†ΩÌ±èÌ†ºÌøæÌ†ΩÌ±äÌ†ºÌøæ Who else got snoop art ?? Post wit #unclesnoopsartists https://t.co/e5qUNyuRSJ https://t.co/3B2UDR2Twm",FALSE,566,NA,2016-11-12 03:57:43,FALSE,NA,"797287232772182020",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",106,FALSE,FALSE,NA,NA
"https://t.co/7QPSlmn0eI https://t.co/nDcVTdt60J",FALSE,183,NA,2016-11-12 03:54:38,FALSE,NA,"797286456825958404",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",42,FALSE,FALSE,NA,NA
"https://t.co/xfsg0sM4w4 https://t.co/AlSlbrnlBY",FALSE,720,NA,2016-11-12 01:54:05,FALSE,NA,"797256117994790916",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",142,FALSE,FALSE,NA,NA
"https://t.co/FYmI8Ugtk8 https://t.co/RPKCxjtM4r",FALSE,475,NA,2016-11-11 23:05:50,FALSE,NA,"797213775812300800",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",69,FALSE,FALSE,NA,NA
"99 https://t.co/RABinlSKSs https://t.co/iaCrbPT60X",FALSE,606,NA,2016-11-11 23:04:23,FALSE,NA,"797213412308750336",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",202,FALSE,FALSE,NA,NA
"what is this new Ì†ΩÌ¥•Ì†ΩÌ¥• frm @adidasfballus ?! https://t.co/y5aih5q5Eg https://t.co/eJUJ5veY54",FALSE,525,NA,2016-11-11 23:04:18,FALSE,NA,"797213391756607488",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",128,FALSE,FALSE,NA,NA
"https://t.co/7FxAkHOlao https://t.co/xGNgOTpAnF",FALSE,792,NA,2016-11-11 23:01:41,FALSE,NA,"797212731564769280",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",218,FALSE,FALSE,NA,NA
"https://t.co/UCinlzomtV https://t.co/KAtgvy4xIn",FALSE,560,NA,2016-11-11 22:57:10,FALSE,NA,"797211596045119488",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",122,FALSE,FALSE,NA,NA
"https://t.co/Ik3usBGiAm https://t.co/bSjUJ9O2qT",FALSE,144,NA,2016-11-11 22:52:58,FALSE,NA,"797210538975621120",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",22,FALSE,FALSE,NA,NA
"https://t.co/JVxS03uKjp https://t.co/nE5qybPs2F",FALSE,624,NA,2016-11-11 21:30:40,FALSE,NA,"797189827104014336",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",109,FALSE,FALSE,NA,NA
"Rest well. O. G. He the one who told me we don't love dem hoes in 1991. Damn cuz Ì†ΩÌπèÌ†ºÌøæÌ†ºÌºüÌ†ºÌºü‚ú®. Co‚Ä¶ https://t.co/JolIig5PU1 https://t.co/Q4ZoD1WSfl",FALSE,800,NA,2016-11-11 20:48:01,FALSE,NA,"797179093502586880",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",303,FALSE,FALSE,NA,NA
"Up next. Ladies of the.  L.  B.  C. Movement. ‚ú®‚ú®Ì†ºÌºüÌ†ΩÌ±èÌ†ºÌøæ https://t.co/2Dfs0MLGUZ https://t.co/AcnG3feTQz",FALSE,342,NA,2016-11-11 20:47:56,FALSE,NA,"797179072015192064",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",54,FALSE,FALSE,NA,NA
"https://t.co/OUOseF1dRa https://t.co/IhEzNwfOop",FALSE,302,NA,2016-11-11 20:47:50,FALSE,NA,"797179048443203585",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",74,FALSE,FALSE,NA,NA
"s/o @Pitbull Ì†ΩÌ±äÌ†ºÌøæ ‚ú®  Im down to rocc wit u NYE in MIAM! !!! https://t.co/t8u5ZEuh5d",FALSE,222,NA,2016-11-07 23:21:21,FALSE,NA,"795768130257551361",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SnoopDogg",58,FALSE,FALSE,NA,NA
"Game on tonite !! Ì†ΩÌ≤• Ì†ΩÌ≥∫  catch me n @MarthaStewart workn our magic n the kitchen 10pm ET. @VH1 #MarthaAndSnoop https://t.co/iOMW24qLJC",FALSE,3438,NA,2016-11-07 21:05:55,FALSE,NA,"795734046701658112",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SnoopDogg",1621,FALSE,FALSE,NA,NA
"#MarthaAndSnoop. TONITE Ì†ΩÌ≤•Ì†ΩÌ¥•‚ú®Ì†ΩÌ≥∫ watch it !! @vh1 
#Repost @vh1
„Éª„Éª„Éª
Your reservation is ready!‚Ä¶ https://t.co/q6aMzXHAQ9 https://t.co/5CX6U4WmtS",FALSE,840,NA,2016-11-07 19:40:24,FALSE,NA,"795712527032270848",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",338,FALSE,FALSE,NA,NA
"#ArgyleMondays @argylehollywood TONITE! RMM does it again @rmmpercy thanks RTDGROUP Ì†ΩÌ±äÌ†ºÌøæ https://t.co/pg8GmYUQNh https://t.co/h3S3HjLxl5",FALSE,357,NA,2016-11-07 18:52:01,FALSE,NA,"795700348568698880",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",94,FALSE,FALSE,NA,NA
"https://t.co/oQj3Boktiy https://t.co/o0XLbepo3c",FALSE,533,NA,2016-11-07 15:14:52,FALSE,NA,"795645702584078336",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",114,FALSE,FALSE,NA,NA
"https://t.co/WtOHG55rVl https://t.co/Mfe4DDS5Xt",FALSE,342,NA,2016-11-07 08:47:32,FALSE,NA,"795548225910571008",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",49,FALSE,FALSE,NA,NA
"Mayor of the  and the king of. The.  L.  B. C.  All love. Ì†ΩÌ≤´‚ú®Ì†ºÌºü https://t.co/jqJbEaShcM https://t.co/5GarOpm9GR",FALSE,406,NA,2016-11-07 08:46:24,FALSE,NA,"795547941494788096",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",68,FALSE,FALSE,NA,NA
"wake n bake ‚òïÌ†ºÌΩÅ
https://t.co/p9pkUqnDjc",FALSE,585,NA,2016-11-06 20:15:16,FALSE,NA,"795358911050219524",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SnoopDogg",136,FALSE,FALSE,NA,NA
"https://t.co/WS2vdh24sh https://t.co/fh3XMnDWBc",FALSE,288,NA,2016-11-06 16:11:21,FALSE,NA,"795297529789288448",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",49,FALSE,FALSE,NA,NA
"Football today. Ì†ºÌøàÌ†ΩÌ≤´Ì†ºÌºü‚ú®Ì†ΩÌ±èÌ†ºÌøæÌ†ΩÌ∞ùÌ†ΩÌ∞ùÌ†ΩÌ∞ù https://t.co/WGbht96fmH https://t.co/VE5qdRysT1",FALSE,427,NA,2016-11-06 15:00:47,FALSE,NA,"795279771081080832",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",88,FALSE,FALSE,NA,NA
"Ì†ΩÌ≤´‚ú®Ì†ºÌºüÌ†ΩÌ±èÌ†ºÌøæÌ†ΩÌ±èÌ†ºÌøæ. Good job flo. ‚úäÌ†ºÌøæ‚ú®‚ú®Ì†ºÌºüÌ†ºÌøàÌ†ºÌøà https://t.co/ijKFsp3z3F https://t.co/9g2Yt0fOmV",FALSE,284,NA,2016-11-06 13:04:57,FALSE,NA,"795250620542423040",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",57,FALSE,FALSE,NA,NA
"https://t.co/3OJvrSxcSH https://t.co/VCImOTHCkh",FALSE,488,NA,2016-11-06 12:10:26,FALSE,NA,"795236900151984129",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",93,FALSE,FALSE,NA,NA
"https://t.co/ndMYIsgniG https://t.co/nXfDk0Lnib",FALSE,465,NA,2016-11-06 12:10:13,FALSE,NA,"795236846930460672",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",100,FALSE,FALSE,NA,NA
"https://t.co/dEdkoXdYPF https://t.co/DnoaY2XLNv",FALSE,368,NA,2016-11-06 12:09:54,FALSE,NA,"795236767242866688",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",88,FALSE,FALSE,NA,NA
"https://t.co/xGIgEoHjlJ https://t.co/mABIWK1Smv",FALSE,790,NA,2016-11-06 11:22:48,FALSE,NA,"795224911145029632",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnoopDogg",357,FALSE,FALSE,NA,NA
