"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"WATCH #thenext #blackexclence #perspective # https://t.co/2Spy7NefrF",FALSE,42,NA,2016-12-06 14:24:00,FALSE,NA,"806142150966710272",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iamdiddy",12,FALSE,FALSE,NA,NA
"Just posted a photo https://t.co/x9pZg4dbEB",FALSE,49,NA,2016-12-06 11:32:34,FALSE,NA,"806099007676223488",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iamdiddy",11,FALSE,FALSE,NA,NA
"Lost files. JUSTIN first shot ever.  @deleontequila #thenextlevel  #TeamLOVE https://t.co/wJtV36rFZH",FALSE,82,NA,2016-12-06 09:13:04,FALSE,NA,"806063901397946368",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iamdiddy",50,FALSE,FALSE,NA,NA
"Tune in! Join our conversation about the State Of Music with @RoJames and @AmritSingh. #Ford #ad https://t.co/pJItWPuBd5",FALSE,51,NA,2016-12-05 20:44:37,FALSE,NA,"805875545858854912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iamdiddy",15,FALSE,FALSE,NA,NA
"Look at my baby chance with her forever21! Campaign!!!! I'm so proud of you!!!! https://t.co/BskTbYflyM",FALSE,102,NA,2016-12-05 19:09:08,FALSE,NA,"805851517899145216",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iamdiddy",34,FALSE,FALSE,NA,NA
"Just posted a video https://t.co/98Jl7ZWrw9",FALSE,47,NA,2016-12-05 19:06:17,FALSE,NA,"805850802640273409",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iamdiddy",21,FALSE,FALSE,NA,NA
"Attention everyone I never told y'all I was a TWIN   YES THERES ANOTHERI 1 of me  TWIN ! Can YOU… https://t.co/At24t6HGge",FALSE,58,NA,2016-12-05 18:55:29,FALSE,NA,"805848081497518081",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iamdiddy",17,FALSE,FALSE,NA,NA
"justnbieber 1sh! Shot of deleon tequila! #thenext level HISTORY#TeamLOVE https://t.co/OK8d1XFPuh",FALSE,54,NA,2016-12-05 18:45:31,FALSE,NA,"805845574314577920",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iamdiddy",28,FALSE,FALSE,NA,NA
"Lost files #BIG POOH https://t.co/BYU06AfU2c",FALSE,52,NA,2016-12-05 15:30:44,FALSE,NA,"805796555638898688",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iamdiddy",17,FALSE,FALSE,NA,NA
"#TeamLOVE #BlackExellence #perspective #twins https://t.co/RlU50vlzwn",FALSE,37,NA,2016-12-05 08:29:13,FALSE,NA,"805690476309389312",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iamdiddy",8,FALSE,FALSE,NA,NA
"I thought this was me but it's him. @kingcombs GODS WORK https://t.co/LQv1JQ5SHi",FALSE,68,NA,2016-12-05 08:23:35,FALSE,NA,"805689060916428800",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iamdiddy",25,FALSE,FALSE,NA,NA
"GANG GANG!!!! @quincy @kingcombs @JDior_ #TeamLOVE #mybabies❤️ https://t.co/tSJqwZf43r",FALSE,62,NA,2016-12-05 06:04:14,FALSE,NA,"805653992843907072",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iamdiddy",13,FALSE,FALSE,NA,NA
"Whenever you call I'll be there! #TeamLOVE #mybabies❤️ https://t.co/27Cj7jGE2O",FALSE,63,NA,2016-12-05 06:01:30,FALSE,NA,"805653304336334849",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iamdiddy",17,FALSE,FALSE,NA,NA
"LOVE ON YOUR SONS!!! They deserve it! And it's the only way!!! LOVE #TeamLOVE #BlackExellence https://t.co/grI7mn5moR",FALSE,78,NA,2016-12-05 05:58:12,FALSE,NA,"805652471867707392",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iamdiddy",24,FALSE,FALSE,NA,NA
"NEVER SEEN BEFORE!!!! #BlackExellence https://t.co/z0P78pNCZt",FALSE,67,NA,2016-12-05 04:44:49,FALSE,NA,"805634004716294144",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iamdiddy",25,FALSE,FALSE,NA,NA
"Watch this #SUPERMOOD #thenextlevel #deleontequila #tryit #perspective #TeamLOVE https://t.co/VlBzjBcd1M",FALSE,48,NA,2016-12-05 03:56:18,FALSE,NA,"805621794489204736",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iamdiddy",16,FALSE,FALSE,NA,NA
"#perspective #thenextlevel #deleontequila #tryit https://t.co/zOZKRZuYht",FALSE,45,NA,2016-12-05 00:35:03,FALSE,NA,"805571150600372224",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iamdiddy",11,FALSE,FALSE,NA,NA
"Take dat @deleontequila #thenextlevel #deleontequila #artbaselmiami #TeamLOVE #tryit https://t.co/AqdCEimpLR",FALSE,47,NA,2016-12-05 00:29:23,FALSE,NA,"805569722867732480",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iamdiddy",12,FALSE,FALSE,NA,NA
