"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"NYC chicken &amp; waffle joint owned by Nas lands on LA's most illmatic block https://t.co/PtytTqg8ib via @EaterLA",FALSE,388,NA,2016-11-12 01:42:08,FALSE,NA,"797253112792629248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nas",134,FALSE,FALSE,NA,NA
"We got it from Here... Thank You 4 Your service by A Tribe Called Quest https://t.co/dn7wuOMJo6",FALSE,787,NA,2016-11-11 23:15:34,FALSE,NA,"797216227798044672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nas",452,FALSE,FALSE,NA,NA
"Club @fluxxsd tomorrow night! https://t.co/G1ZKz13fcS",FALSE,59,NA,2016-11-11 18:30:39,FALSE,NA,"797144524426477568",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",18,FALSE,FALSE,NA,NA
"#WeThePeople
#ATCQ2016 https://t.co/gxXPY7kDQ0",FALSE,993,NA,2016-11-11 01:54:08,FALSE,NA,"796893743089471488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nas",773,FALSE,FALSE,NA,NA
"#Repost @salaamremi
„Éª„Éª„Éª
HistoryLastNight.... KeniBurke performed For the first time ever in the‚Ä¶ https://t.co/fzqf7He9QD",FALSE,84,NA,2016-11-06 23:59:42,FALSE,NA,"795415393401716736",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",28,FALSE,FALSE,NA,NA
"Wedding  vibes https://t.co/kzT6qtqLBt",FALSE,126,NA,2016-11-06 06:04:33,FALSE,NA,"795144822432690176",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",33,FALSE,FALSE,NA,NA
"Out in Oakland to check out my bro at his store beastmode https://t.co/lGscbUbmZi",FALSE,169,NA,2016-11-04 23:31:31,FALSE,NA,"794683524771147777",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",74,FALSE,FALSE,NA,NA
"Make sure y'all get my bro @common new project #BlackAmericaAgain https://t.co/vEFG3sJITr",FALSE,366,NA,2016-11-04 20:21:54,FALSE,NA,"794635805096574976",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",183,FALSE,FALSE,NA,NA
"Cover¬†alert! So proud to rep the #EBONYPower100 list! Read more about the honorees at¬†https://t.co/njadLbwAl7 https://t.co/haPyg1vaFJ",FALSE,700,NA,2016-11-04 18:07:09,FALSE,NA,"794601894123474946",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nas",326,FALSE,FALSE,NA,NA
"Power is doing the work that impacts our communities and generations to come. Happy to be part‚Ä¶ https://t.co/CHakMONHcb",FALSE,246,NA,2016-11-04 16:44:32,FALSE,NA,"794581103713644545",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",113,FALSE,FALSE,NA,NA
"Go get my sis highly anticipated new body of work out now‚Ä¶ https://t.co/Igs5ozRvqz",FALSE,167,NA,2016-11-04 05:00:23,FALSE,NA,"794403898379423744",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",56,FALSE,FALSE,NA,NA
"Wrote My Way Out with @DaveEast @Lin_Manuel and @AloeBlacc #HamiltonMixtape",FALSE,1121,NA,2016-11-03 18:15:49,FALSE,NA,"794241688436756480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nas",253,FALSE,FALSE,NA,NA
"My sister @feliciahorowitz on the cover of Silicon Valley Magazine. Well deserved acknowledgment‚Ä¶ https://t.co/lwOxzqPPn5",FALSE,197,NA,2016-11-02 18:36:05,FALSE,NA,"793884400488296448",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",59,FALSE,FALSE,NA,NA
"Haaaaa I thought it was me. You nailed it homie #Repost @hunterisbizzy
„Éª„Éª„Éª
God Son. Ì†ΩÌπèÌ†ºÌøæ https://t.co/HjiRT9EsEZ",FALSE,259,NA,2016-10-31 16:28:28,FALSE,NA,"793127509630062596",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",99,FALSE,FALSE,NA,NA
"The amazing @kehlani last night #RMC2016 https://t.co/Ex29uRyZeu",FALSE,497,NA,2016-10-16 22:30:31,FALSE,NA,"787782803396108288",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",142,FALSE,FALSE,NA,NA
"#Repost @iamdiddy
„Éª„Éª„Éª
YOU'RE INVITED to come learn, network and party with us at #RMC2016!!‚Ä¶ https://t.co/D7lFwkCTma",FALSE,154,NA,2016-10-13 18:44:56,FALSE,NA,"786638870272155649",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nas",53,FALSE,FALSE,NA,NA
